arm,detector,mu,d_nom,lfr_seed,gen_mode,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,sparsifier,target_ret,realized_ret,knob,status,lspar_floor,m_sparse,Q_base_mean,Q_base_std,Q_base_best,AMI_base_mean,AMI_base_std,ARI_base_mean,nc_base,cv_base,T_leiden_orig,T_sparsify,T_detect_sparse,T_pipeline,Q_orig_transfer,Q_orig_transfer_std,AMI,AMI_std,ARI,AMI_chance,ARI_chance,nc_sparse,cv_sparse,budget,n_restarts,Q_matched_best,AMI_at_matched,ARI_at_matched,nc_matched,dQ_vs_matched,dQ_vs_base_best,dQ_vs_base_mean,dAMI_vs_base_mean,dAMI_vs_matched,dARI_vs_base_mean,speedup_pipeline,speedup_detect_only,Q_resmatch,AMI_resmatch,ARI_resmatch,nc_resmatch,gamma_resmatch
A,leiden,0.3,10,1,maxdeg_cap85_recal,10000,50832,10.1664,100,0.3651243311299968,20,446,1,583,1.9909873364879545,random,0.15,0.15,0.15,ok,0.16531,7625,0.6135561130122431,0.0003443823356272,0.6137914796789913,0.8439552601418707,0.0034458760653296,0.7915346208268275,46.8,0.4511533723073302,0.4480999556006281,0.0007523289968958,0.4054512026656691,0.4062035316625649,0.2164380782367167,0.0034403657735629,0.2519148816821356,0.0033499198136498,0.1459674761321376,-0.0015406163582421,-0.0003560556554499,3794.0,5.826489584609225,0.4062035316625649,1,0.6135594487163873,0.850460108147746,0.8059242286913308,49,-0.3971213704796705,-0.3973534014422745,-0.3971180347755263,-0.5920403784597351,-0.5985452264656104,-0.6455671446946899,1.103141456615564,1.1051883744691386,0.1985769656853954,0.2955730804030806,0.0318547700352159,1731,120.0
A,leiden,0.3,10,1,maxdeg_cap85_recal,10000,50832,10.1664,100,0.3651243311299968,20,446,1,583,1.9909873364879545,random,0.05,0.05001,0.05,ok,0.16531,2542,0.6135561130122431,0.0003443823356272,0.6137914796789913,0.8439552601418707,0.0034458760653296,0.7915346208268275,46.8,0.4511533723073302,0.4480999556006281,0.0007075629982864,0.4742407409988421,0.4749483039971285,0.0541210233929636,6.58031083123377e-05,0.1040318473549548,4.043987266730127e-05,0.0129005125498667,0.0002248473957941,1.7972277175099956e-05,7476.666666666667,2.032158628968802,0.4749483039971285,1,0.6135594487163873,0.850460108147746,0.8059242286913308,49,-0.5594384253234237,-0.5596704562860276,-0.5594350896192795,-0.7399234127869159,-0.7464282607927911,-0.7786341082769607,0.9434710090118298,0.9448786594269476,0.1985769656853954,0.2955730804030806,0.0318547700352159,1731,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,lspar,0.5,0.50793,0.500122,ok,0.15479,27663,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.2474724019994028,0.3068038613346289,0.5542762633340317,0.6052806835786244,0.0001114327544507,0.8232902108371416,0.0011053037494879,0.7950847283024052,-0.0003230198190464,-6.84459050333835e-05,55.333333333333336,0.5147819634954631,0.5542762633340317,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.0102202139668136,-0.0113749201786585,-0.0108197111308837,-0.0398029026967549,-0.0375671589844086,-0.01626482683998,0.8126165159766543,1.4680846715543645,0.6161513752288906,0.889300698932824,0.8781360788073541,59,1.5
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,lspar,0.2,0.15479,0.0,ok,0.15479,8430,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.1824295899932622,0.2542635736632898,0.436693163656552,0.2178524685955573,0.0,0.4629663088589286,0.0,0.1020915391348834,-0.0001001273217835,3.0321533166856523e-05,1571.0,1.456218239138626,0.436693163656552,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.3976484289498807,-0.3988031351617257,-0.3982479261139509,-0.4001268046749678,-0.3978910609626216,-0.7092580160075018,1.031419961392614,1.7714454316430048,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,lspar,0.15,0.15479,0.0,floor,0.15479,8430,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0560688329933327,0.2473700586682146,0.3034388916615474,0.2178524685955573,0.0,0.4629663088589286,0.0,0.1020915391348834,-0.0002617783916661,-1.5691453937504914e-05,1571.0,1.456218239138626,0.3034388916615474,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.3976484289498807,-0.3988031351617257,-0.3982479261139509,-0.4001268046749678,-0.3978910609626216,-0.7092580160075018,1.4843649195154802,1.820810685108733,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,lspar,0.05,0.15479,0.0,floor,0.15479,8430,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0560415729996748,0.246463227000883,0.3025048000005578,0.2178524685955573,0.0,0.4629663088589286,0.0,0.1020915391348834,0.0002902354456507,1.960618000556688e-05,1571.0,1.456218239138626,0.3025048000005578,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.3976484289498807,-0.3988031351617257,-0.3982479261139509,-0.4001268046749678,-0.3978910609626216,-0.7092580160075018,1.4889484265976238,1.8275101380436187,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,dspar,0.5,0.50196,0.5,ok,0.15479,27338,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0073228820037911,0.4117993136678706,0.4191221956716617,0.5311014036203582,0.0025156618479837,0.6070869126663596,0.0049723912711564,0.4908715038536888,-0.0003816037189065,-0.0001269901125467,58.0,0.7405385898204523,0.4191221956716617,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.0843994939250798,-0.0855542001369248,-0.0849989910891499,-0.2560062008675369,-0.2537704571551906,-0.3204780512886964,1.074660446644328,1.0937707544659312,0.6161513752288906,0.889300698932824,0.8781360788073541,59,1.5
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,dspar,0.2,0.2013,0.2,ok,0.15479,10963,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0075393820006866,0.3357292823347961,0.3432686643354827,0.2572733612522779,0.0022903728615431,0.2621281853843634,0.0013796980152506,0.1387857496917283,-0.0010169888414749,-2.8087472702591568e-05,1705.6666666666667,4.859266848031098,0.3432686643354827,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.3582275362931601,-0.3593822425050051,-0.3588270334572302,-0.6009649281495331,-0.5987291844371869,-0.6725638054506569,1.312132719340969,1.3415989301460374,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,dspar,0.15,0.15104,0.15,ok,0.15479,8226,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0076188750026631,0.3749913033316261,0.3826101783342892,0.1909762152615557,0.0010168837960292,0.2196562695592514,0.0027556013136077,0.0926086541421926,0.0011200954654786,0.0001133491921674,2911.6666666666665,4.893054406020675,0.3826101783342892,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.4245246822838823,-0.4256793884957273,-0.4251241794479524,-0.6434368439746451,-0.6412011002622988,-0.7187409010001926,1.1772139673857016,1.2011319782547936,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,dspar,0.05,0.05024,0.05,ok,0.15479,2736,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0076903129956917,0.4581306920008501,0.4658210049965419,0.0542848244049288,0.0003451872538294,0.1067295186554917,0.000525640665237,0.0116568514090744,0.0009250874743669,4.836576080958185e-05,7273.666666666667,1.591471403279046,0.4658210049965419,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.5612160731405091,-0.5623707793523541,-0.5618155703045793,-0.7563635948784048,-0.7541278511660585,-0.7996927037333108,0.9669251518668704,0.9831562343747614,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,random,0.5,0.5,0.5,ok,0.15479,27231,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0009637749972171,0.3816459313360004,0.3826097063332175,0.5427107671598549,0.0009241115300823,0.6209549327575862,0.0037882073040271,0.5563985722592625,0.001516466656932,0.000317475971359,290.6666666666667,2.5478802311079933,0.3826097063332175,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.0727901303855831,-0.0739448365974281,-0.0733896275496532,-0.2421381807763103,-0.239902437063964,-0.2549509828831228,1.177215419639121,1.1801882557016328,0.4397183732172491,0.753662943959717,0.5277297150704621,233,15.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,random,0.2,0.19999,0.2,ok,0.15479,10892,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0007925050013,0.3651784089985692,0.3659709139998692,0.3113473608898993,0.001584730270904,0.3314173166859929,0.0022755039388286,0.2498468828957799,-0.0010385350222822,-9.261386909165624e-05,2455.6666666666665,6.078324171933656,0.3659709139998692,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.3041535366555387,-0.3053082428673837,-0.3047530338196089,-0.5316757968479036,-0.5294400531355574,-0.5615026722466053,1.2307372765673406,1.2334082051406938,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,random,0.15,0.14999,0.15,ok,0.15479,8169,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0007288440028787,0.3828964709997914,0.3836253150026702,0.2362003041561899,0.0024715354940759,0.2637201334124577,0.0022274722403174,0.1730384977117914,-8.949733554442818e-05,-0.0001158809455286,3541.333333333333,6.153838741101427,0.3836253150026702,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.379300593389248,-0.380455299601093,-0.3799000905533182,-0.5993729801214387,-0.5971372364090926,-0.6383110574305938,1.1740988625735618,1.1763337615073102,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,2,maxdeg_cap85_recal,10000,54462,10.8924,101,0.3619404355330322,20,487,1,509,2.176793016492377,random,0.05,0.05,0.05,ok,0.15479,2723,0.6161003947095082,0.0004170274193362,0.616655603757283,0.8630931135338965,0.0019639954866373,0.8113495551423853,47.2,0.4206032403178136,0.4504140459990594,0.0007251720016938,0.4412980810011504,0.4420232530028443,0.0556893842878291,0.0005339660725242,0.1120801691704514,0.0012744821115222,0.0159760467895926,0.0003336001963719,3.44489591642227e-05,7337.333333333333,2.319036649761502,0.4420232530028443,1,0.615500897545438,0.8608573698215503,0.7958930813317026,47,-0.5598115132576088,-0.5609662194694538,-0.560411010421679,-0.7510129443634451,-0.7487772006510989,-0.7953735083527926,1.018982695908446,1.0206571598435872,0.18768598984981,0.3017795765310052,0.035125896725367,1725,120.0
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,lspar,0.5,0.5081,0.500488,ok,0.15536,27285,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.2605852969936677,0.3119154796659131,0.5725007766595809,0.6019166216433344,8.757856199003045e-05,0.8328543837040979,0.0017374640479787,0.8117969081290369,-0.0002071578966208,-1.2444008162008068e-05,55.0,0.4973541187503012,0.5725007766595809,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.0103527032494246,-0.0103527032494246,-0.010231135605191,-0.0420620013100409,-0.0391991276018033,-0.0309701971204198,0.795371303522142,1.4598528084816027,0.61181211485978,0.8984746278627346,0.8926347722051821,60,1.5
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,lspar,0.2,0.15536,0.0,ok,0.15536,8343,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.1929022690019337,0.2600976223354034,0.4529998913373371,0.2121676067815883,0.0,0.4520594883002184,5.551115123125783e-17,0.0961553897381685,-0.0001619292787485,-3.918086347828496e-05,1658.0,1.554490797656905,0.4529998913373371,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.4001017181111705,-0.4001017181111705,-0.399980150466937,-0.4228568967139204,-0.4199940230056828,-0.7466117155112882,1.0051894000567911,1.7506914708046877,0.1860536491439786,0.2843605164619969,0.0307542107806259,1770,120.0
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,lspar,0.15,0.15536,0.0,floor,0.15536,8343,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.068113450994133,0.2576716073356995,0.3257850583298325,0.2121676067815883,0.0,0.4520594883002184,5.551115123125783e-17,0.0961553897381685,0.0003768659397922,2.8581567739954075e-05,1658.0,1.554490797656905,0.3257850583298325,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.4001017181111705,-0.4001017181111705,-0.399980150466937,-0.4228568967139204,-0.4199940230056828,-0.7466117155112882,1.3977028023739555,1.767174481144637,0.1860536491439786,0.2843605164619969,0.0307542107806259,1770,120.0
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,lspar,0.05,0.15536,0.0,floor,0.15536,8343,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.0679259469980024,0.2578709463317257,0.3257968933297282,0.2121676067815883,0.0,0.4520594883002184,5.551115123125783e-17,0.0961553897381685,0.000243882519875,-1.3315775726018964e-06,1658.0,1.554490797656905,0.3257968933297282,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.4001017181111705,-0.4001017181111705,-0.399980150466937,-0.4228568967139204,-0.4199940230056828,-0.7466117155112882,1.3976520289845864,1.7658084226883215,0.1860536491439786,0.2843605164619969,0.0307542107806259,1770,120.0
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,dspar,0.5,0.49892,0.5,ok,0.15536,26792,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.0082913689984707,0.4261382496673225,0.4344296186657932,0.518099101671816,0.0010567693156169,0.5869669636571927,0.0052249901628585,0.4692363308745237,-0.0003634759374859,-5.792310465689824e-05,58.333333333333336,0.8104037963186382,0.4344296186657932,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.0941702232209429,-0.0941702232209429,-0.0940486555767093,-0.2879494213569461,-0.2850865476487085,-0.373530774374933,1.0481575597852384,1.0685515542307045,0.61181211485978,0.8984746278627346,0.8926347722051821,60,1.5
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,dspar,0.2,0.2014,0.2,ok,0.15536,10815,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.0081719279987737,0.3522510100010549,0.3604229379998287,0.2472325910552119,0.0023018484828863,0.2467984752835312,0.0030868540009373,0.1281998634522092,-0.0020267278574889,-0.0002622231239282,1740.3333333333333,4.793509392730655,0.3604229379998287,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.3650367338375471,-0.3650367338375471,-0.3649151661933135,-0.6281179097306077,-0.6252550360223701,-0.7145672417972475,1.26337877252248,1.2926881004480464,0.1860536491439786,0.2843605164619969,0.0307542107806259,1770,120.0
A,leiden,0.3,10,3,maxdeg_cap100_recal,10000,53700,10.74,93,0.3638733705772812,20,459,1,604,2.16358568843153,dspar,0.15,0.15073,0.15,ok,0.15536,8094,0.6121477572485254,9.99364734414483e-05,0.612269324892759,0.8749163850141388,0.0026535405693976,0.8427671052494567,49.2,0.4166756091503317,0.4553506889991695,0.008484762001899,0.3677247209998313,0.3762094830017304,0.1811425780857183,0.0020008627581843,0.2112321502472424,0.0019820238474715,0.0794476809813385,0.0005275694964777,-4.060533770606076e-05,2972.333333333333,4.838612656027674,0.3762094830017304,1,0.612269324892759,0.8720535113059013,0.838902591661037,49,-0.4311267468070406,-0.4311267468070406,-0.4310051791628071,-0.6636842347668964,-0.6608213610586589,-0.7633194242681183,1.2103647291556314,1.2382922958268514,0.1860536491439786,0.2843605164619969,0.0307542107806259,1770,120.0
